,Date,approve_mean,disapprove_mean,Issue,approve_std,disapprove_std,approve_CI_upper,approve_CI_lower,disapprove_CI_upper,disapprove_CI_lower
30,2025-02-27,41.42519773019717,50.878946545422195,inflation,4.552907198849788,2.7759244590708,50.348895839942756,32.50149962045158,56.319758485200964,45.43813460564343
31,2025-02-28,42.945824847831126,51.771904395199115,inflation,4.387239095382318,2.671098664275716,51.54481347478047,34.346836220881784,57.00725777717952,46.53655101321871
32,2025-03-01,42.93425614836724,51.75337082264534,inflation,4.393413665386043,2.6873418996582963,51.545346932523884,34.323165364210595,57.020560945975596,46.48618069931508
33,2025-03-02,42.92390437642574,51.73581363286722,inflation,4.398976297721141,2.702814200681253,51.545897919959174,34.301910832892304,57.033329466202474,46.438297799531966
34,2025-03-03,42.914621167553925,51.71913644762053,inflation,4.404007182761246,2.717590233099407,51.54647524576597,34.28276708934188,57.04561330449536,46.392659590745694
35,2025-03-04,43.356939160793466,50.94310727691003,inflation,4.068354893989958,2.9076989070487684,51.330914753013786,35.382963568573146,56.64219713472561,45.24401741909444
36,2025-03-05,43.3463787414388,50.938389560071755,inflation,4.076435461525556,2.914149902157276,51.33619224602889,35.35656523684871,56.650123368300015,45.226655751843495
37,2025-03-06,43.3367183745274,50.93359618258705,inflation,4.083853152050413,2.9205073608209102,51.34107055254621,35.33236619650859,56.65779060979604,45.20940175537807
38,2025-03-07,43.3278627295867,50.92874847744017,inflation,4.090683090520916,2.926770295352158,51.34560158700769,35.310123872165704,56.665218256330405,45.19227869854994
39,2025-03-08,43.319728390999344,50.923863899130765,inflation,4.096990126468451,2.9329385461907713,51.34982903887751,35.28962774312118,56.67242344966468,45.17530434859685
40,2025-03-09,43.312242186640226,50.91895674841774,inflation,4.102830442521194,2.9390125797767954,51.353789853981766,35.27069451929869,56.67942140478026,45.158492092055226
41,2025-03-10,43.305339769024094,50.914038753603585,inflation,4.108252883935639,2.9449933311459398,51.35751542153795,35.25316411651024,56.68622568264963,45.14185182455754
42,2025-03-11,43.09184824653568,51.27259812197497,inflation,3.708493541223116,2.743244078439793,50.36049558733299,35.823200905738375,56.64935651571697,45.89583972823298
43,2025-03-12,43.08919363856751,51.26497624826022,inflation,3.7167949626196863,2.751190864243667,50.37411176530209,35.80427551183293,56.65731034217781,45.87264215434263
44,2025-03-13,43.08673216605477,51.25758116032051,inflation,3.7245747591082523,2.7589054492051437,50.38689869390695,35.786565638202596,56.66503584076259,45.85012647987843
45,2025-03-14,43.08444877291345,51.25039696508449,inflation,3.7318809862956135,2.766403544429909,50.39893550605285,35.76996203977404,56.67254791216711,45.82824601800187
46,2025-03-15,43.08232970397941,51.24340930750964,inflation,3.7387562863846995,2.7736993092942277,50.41029202529342,35.7543673826654,56.67985995372632,45.80695866129295
47,2025-03-16,43.08036239365029,51.236605195760845,inflation,3.7452385886606425,2.7808055365399142,50.42103002742515,35.739694759875434,56.68698404737908,45.78622634414261
48,2025-03-17,42.31783484112167,53.04693907228053,inflation,3.3896459612390983,3.7127065974534577,48.9615409251503,35.674128757093044,60.32384400328931,45.77003414127175
49,2025-03-18,42.598233790468164,52.701978626062115,inflation,3.2171524585015696,3.531003753858475,48.90385260913124,36.29261497180509,59.622745983624725,45.781211268499504
50,2025-03-19,42.600311243832635,52.68835323504461,inflation,3.225236392444701,3.5336073951980267,48.92177457302425,36.27884791464102,59.61422372963274,45.76248274045648
51,2025-03-20,42.60229851002383,52.67527244506058,inflation,3.2329285833129666,3.536214893536875,48.938838533317245,36.26575848673041,59.60625363639285,45.744291253728306
52,2025-03-21,42.60420321208994,52.662698016945164,inflation,3.2402581447203334,3.5388247206719794,48.955109175741796,36.25329724843809,59.59879446946224,45.72660156442809
53,2025-03-22,42.60603217740244,52.650595039140185,inflation,3.247251548460244,3.541435412959622,48.97064521238452,36.24141914242036,59.591808448541045,45.709381629739326
54,2025-03-23,42.607791531261505,52.63893160370975,inflation,3.253932895402318,3.54404558042034,48.98550000625005,36.23008305627296,59.585260941333615,45.692602266085885
55,2025-03-24,42.609486778555805,52.62767851534434,inflation,3.26032415658082,3.5466539121450564,48.99972212545421,36.2192514316574,59.57912018314865,45.67623684754003
56,2025-03-25,42.99270003108414,52.34687161102423,inflation,3.160408841485504,3.347649396349291,49.18710136039573,36.79829870177255,58.908264427868836,45.78547879417962
57,2025-03-26,42.99113726655446,52.339933112876416,inflation,3.166440527205608,3.3509626381395843,49.19736069987745,36.78491383323147,58.90781988363,45.772046342122835
58,2025-03-27,43.00759094131753,53.04183876912279,inflation,2.915734998293407,3.4976693723635095,48.72243153797261,37.29275034466245,59.89727073895527,46.18640679929031
59,2025-03-28,43.23059476896395,53.521696857459396,inflation,2.688907280272348,3.337469413950109,48.50085303829775,37.960336499630145,60.06313690880161,46.98025680611718
60,2025-03-29,43.22832067652989,53.51062332820044,inflation,2.6963865705778245,3.3426135198085176,48.51323835486242,37.94340299819736,60.062145827025134,46.95910082937574
61,2025-03-30,43.22615832300153,53.49990958144996,inflation,2.70357654849079,3.347621735028237,48.52516835804347,37.92714828795958,60.06124818210531,46.938570980794616
62,2025-03-31,43.22410061895908,53.48953509881825,inflation,2.710494925456438,3.352502199224991,48.536670672853695,37.91153056506446,60.060439409299235,46.91863078833727
63,2025-04-01,43.11934515483683,53.50808596682122,inflation,2.586818032500766,3.1758925598833625,48.18950849853833,38.04918181113533,59.73283538419261,47.28333654944983
64,2025-04-02,43.11828048473188,53.499190408277926,inflation,2.5935883579019836,3.1814675949964615,48.201713666219774,38.03484730324399,59.73486689447099,47.26351392208486
65,2025-04-03,43.11726546790908,53.49054632397061,inflation,2.6001209905066944,3.186896889769147,48.213502609302196,38.02102832651596,59.73686422791814,47.244228420023084
66,2025-04-04,43.11629731616908,53.48214069559267,inflation,2.60642945581083,3.1921885458200996,48.22489904955831,38.00769558277985,59.73883024540007,47.22545114578527
67,2025-04-05,43.11537342423528,53.4739613431423,inflation,2.612526324952827,3.197350055475642,48.23592502114282,37.99482182732774,59.74076745187456,47.20715523441004
68,2025-04-06,43.11449135670205,53.465996865673404,inflation,2.6184232912460637,3.2023883554006427,48.24660100754433,37.982381705859765,59.74267804225866,47.18931568908815
69,2025-04-07,43.11364883590058,53.45823658617407,inflation,2.6241312401171264,3.207309875017759,48.25694606653015,37.970351605271006,59.744563941208874,47.17190923113926
70,2025-04-08,43.11284373063349,53.45067050035726,inflation,2.6296603130218705,3.2121205802509234,48.26697794415636,37.95870951711063,59.74642683764907,47.154914163065456
