,Date,approve_mean,disapprove_mean,approve_CI_upper,approve_CI_lower,disapprove_CI_upper,disapprove_CI_lower
18,2025-01-21,22.30902124138851,63.971511351579466,33.8609451179415,10.757097364835523,81.5678311290629,46.375191574096036
19,2025-01-22,22.316154121163624,63.96297511367102,33.86812622731305,10.764182015014201,81.55006518233381,46.37588504500823
20,2025-01-23,22.324242750073015,63.95332616015953,33.876242123089746,10.772243377056284,81.53005245647489,46.37659986384416
21,2025-01-24,22.333375633327183,63.94246201173678,33.885372816523905,10.781378450130463,81.5075803106798,46.37734371279376
22,2025-01-25,22.34364967828156,63.93027045982077,33.89560451366339,10.79169484289973,81.48241430764298,46.37812661199855
23,2025-01-26,22.355171218556794,63.916628379221144,33.90703014190211,10.80331229521148,81.45429528066703,46.378961477775256
24,2025-01-27,22.369035567167085,63.900164760021994,33.921477716022586,10.816593418311585,81.42218377109434,46.37814574894965
25,2025-01-28,22.587752565667863,61.79737046000272,33.55259840758545,11.622906723750278,82.03436995792919,41.56037096207625
26,2025-01-29,22.601937411299403,61.779983583665846,33.56491576942204,11.638959053176762,82.00537871164221,41.55458845568948
27,2025-01-30,22.608201464916878,61.77553486288518,33.56978600265063,11.646616927183125,81.99402348755198,41.557046238218376
28,2025-01-31,22.61508116814024,61.77046553507077,33.57501872679603,11.655143609484448,81.98179752361608,41.55913354652545
29,2025-02-01,22.6226286399339,61.764718641728116,33.58063867941996,11.664618600447836,81.9686315766258,41.56080570683044
30,2025-02-02,22.630900823929494,61.75823195936916,33.586672263857984,11.675129384001004,81.95444964186113,41.56201427687719
31,2025-02-03,22.6399600724603,61.75093737470952,33.59314766684395,11.686772478076655,81.93916806237198,41.56270668704707
32,2025-02-04,22.734838397297157,59.3369860132987,32.88862680139535,12.581049993198969,81.34582207131315,37.328149955284246
33,2025-02-05,22.744251966762466,59.326155827709385,32.89357312374054,12.594930809784394,81.32645277044026,37.325858884978516
34,2025-02-06,24.744111463783575,56.530879772609396,36.83031838922071,12.657904538346445,79.17517487808466,33.88658466713413
35,2025-02-07,24.748849820500034,56.52726214826153,36.831530767446075,12.666168873553993,79.17222365545149,33.882300641071566
36,2025-02-08,24.75422855025582,56.52255364052053,36.83317084178192,12.675286258729718,79.16872650794849,33.87638077309257
37,2025-02-09,24.760306541585265,56.5166435208508,36.83527981969449,12.68533326347604,79.16462811540819,33.8686589262934
