,Date,approve_mean,disapprove_mean,Issue,approve_std,disapprove_std,approve_CI_upper,approve_CI_lower,disapprove_CI_upper,disapprove_CI_lower
13,2025-02-10,47.86278797215305,40.35750667722409,economy,2.910659236223064,2.6764441213320045,53.56768007515026,42.157895869155844,45.603337155034815,35.11167619941336
14,2025-02-11,47.5953884598232,42.71364462808896,economy,2.2049306163931637,3.3443633200308938,51.917052467953795,43.2737244516926,49.26859673534951,36.1586925208284
15,2025-02-12,47.595709656567564,42.714463364902215,economy,2.204378141942827,3.3437853086353475,51.91629081477551,43.27512849835962,49.2682825698275,36.16064415997693
16,2025-02-13,48.00666682776605,43.38355439660021,economy,1.9606136664130966,2.997969503637847,51.84946961393572,44.163864041596376,49.25957462373039,37.507534169470034
17,2025-02-14,48.00699987563708,43.38437042046649,economy,1.9599498972119005,2.9971649681646038,51.848501674172404,44.16549807710175,49.25881375806911,37.50992708286387
18,2025-02-15,48.007369982010864,43.38527724396051,economy,1.9592119396591203,2.996270397254428,51.84742538374274,44.16731458027899,49.25796722257919,37.51258726534183
19,2025-02-16,45.71478270987183,47.2204538492002,economy,3.6065987651670985,5.933264260089472,52.78371628959934,38.64584913014431,58.849651798975565,35.59125589942483
20,2025-02-17,45.33362781841353,47.35634856411616,economy,3.1611495249558477,5.097781546463288,51.529480887327,39.13777474950007,57.34800039518421,37.36469673304811
21,2025-02-18,44.98605685514395,47.37127163276273,economy,3.5956445520858327,4.144091854234649,52.033520177232184,37.938593533055716,55.49369166706264,39.248851598462814
22,2025-02-19,44.9862250451519,47.371646538665026,economy,3.5955977611497394,4.143548263905437,52.03359665700539,37.938853433298405,55.493001135919684,39.25029194141037
23,2025-02-20,45.593157413249756,47.891049327847206,economy,3.6268764284834227,4.024252595112299,52.70183521307727,38.484479613422245,55.778584414267314,40.0035142414271
24,2025-02-21,45.59323225818885,47.89133684567334,economy,3.6268071555624863,4.023686540863236,52.701774283091325,38.48469023328637,55.77776246576528,40.004911225581395
25,2025-02-22,45.593311554168565,47.891641462231014,economy,3.626733759841142,4.023086713969043,52.701709723457206,38.484913384879924,55.77689142161034,40.00639150285169
