,Date,net,net_std,net_upper_CI,net_lower_CI
64,2025-03-28,-1.1121345292383122,4.015495386614283,6.7582364285256835,-8.982505487002308
65,2025-03-29,-1.112134529238312,4.015495386614283,6.7582364285256835,-8.982505487002307
66,2025-03-30,-1.1204414197627615,4.000306718648215,6.72015974878774,-8.961042588313262
67,2025-03-31,-1.1023666681291242,3.9704194049989683,6.679655365668853,-8.8843887019271
68,2025-04-01,-1.330172677089923,3.943075366719802,6.398255041680889,-9.058600395860735
69,2025-04-02,-1.330172677089923,3.943075366719802,6.398255041680889,-9.058600395860735
70,2025-04-03,-2.0396490438354555,3.898649655800286,5.601704281533104,-9.681002369204016
71,2025-04-04,-2.0396490438354555,3.8986496558002863,5.601704281533106,-9.681002369204016
72,2025-04-05,-2.039649043835455,3.898649655800286,5.601704281533105,-9.681002369204016
73,2025-04-06,-2.0643756608277153,3.8928575921638746,5.565625219813479,-9.694376541468909
74,2025-04-07,-2.933797117694544,4.5797190637165235,6.042452247189841,-11.91004648257893
75,2025-04-08,-3.0556590075582903,4.547210557231365,5.856873684615184,-11.968191699731765
76,2025-04-09,-3.05565900755829,4.547210557231365,5.856873684615184,-11.968191699731765
77,2025-04-10,-3.8139388577209097,5.783160056764593,7.5210548535376915,-15.148932568979511
78,2025-04-11,-3.8139388577209097,5.783160056764594,7.521054853537695,-15.148932568979514
79,2025-04-12,-3.675716331852028,5.746793572883875,7.587999071000366,-14.939431734704423
80,2025-04-13,-3.698367279961565,5.725161962819588,7.522950167164828,-14.919684727087956
81,2025-04-14,-3.255757356521513,5.5371093847922745,7.596977037671344,-14.108491750714371
82,2025-04-15,-3.5659304292535867,5.270148913500774,6.76356144120793,-13.895422299715104
83,2025-04-16,-3.5386678260308444,5.168298394161413,6.591197026525526,-13.668532678587214
84,2025-04-17,-3.538667826030844,5.168298394161413,6.591197026525526,-13.668532678587214
85,2025-04-18,-4.333009746504662,4.728470470621098,4.93479237591269,-13.600811868922015
86,2025-04-19,-4.3895756734414055,4.683725459761417,4.790526227690973,-13.569677574573785
87,2025-04-20,-4.473629819085838,4.6939444846417,4.726501370811894,-13.67376100898357
88,2025-04-21,-5.127523525412884,4.773561861352957,4.2286577228389115,-14.48370477366468
89,2025-04-22,-6.100035330308088,4.992230524776109,3.684736498253085,-15.884807158869261
90,2025-04-23,-6.500415412501422,4.660041844272619,2.6332666022729097,-15.634097427275753
91,2025-04-24,-6.918111193833782,4.739517511575764,2.3713431288547158,-16.20756551652228
92,2025-04-25,-6.91811119383378,4.739517511575763,2.3713431288547158,-16.207565516522276
93,2025-04-26,-6.918111193833781,4.739517511575764,2.3713431288547167,-16.20756551652228
94,2025-04-27,-7.063362766639826,4.7310633964444415,2.209521490391279,-16.336247023670932
95,2025-04-28,-6.750178096085374,4.568134712480717,2.2033659403768304,-15.703722132547579
96,2025-04-29,-6.750178096085373,4.568134712480717,2.203365940376832,-15.703722132547577
97,2025-04-30,-6.791759815904047,4.360814662582364,1.7554369227573847,-15.33895655456548
98,2025-05-01,-6.528141683088025,4.51709446417685,2.325363466698601,-15.381646832874651
99,2025-05-02,-6.528141683088025,4.51709446417685,2.325363466698601,-15.381646832874651
100,2025-05-03,-6.528141683088023,4.51709446417685,2.3253634666986027,-15.38164683287465
101,2025-05-04,-6.516256866234102,4.49952345627494,2.302809108064782,-15.335322840532985
102,2025-05-05,-6.917994839183501,4.69589964336756,2.2859684618169167,-16.121958140183917
103,2025-05-06,-6.9179948391835016,4.69589964336756,2.285968461816916,-16.12195814018392
104,2025-05-07,-6.9179948391835016,4.69589964336756,2.285968461816916,-16.12195814018392
105,2025-05-08,-6.568377760930263,4.82717283112555,2.892880988075815,-16.02963650993634
106,2025-05-09,-5.751474033430254,4.275342734693756,2.628197726569507,-14.131145793430015
107,2025-05-10,-5.751474033430254,4.275342734693755,2.628197726569505,-14.131145793430013
108,2025-05-11,-5.745923650724517,4.256267622063979,2.5963608885208824,-14.088208189969917
109,2025-05-12,-5.795474784946578,3.990631128442717,2.026162226801147,-13.617111796694303
110,2025-05-13,-5.799802310186799,3.9482964739532553,1.938858778761582,-13.538463399135178
111,2025-05-14,-5.518999035027575,3.993242722693562,2.3077567014518063,-13.345754771506956
112,2025-05-15,-5.139184235938711,4.234588634350307,3.16060948738789,-13.438977959265312
113,2025-05-16,-5.1391842359387105,4.234588634350307,3.160609487387891,-13.438977959265312
114,2025-05-17,-5.139184235938711,4.234588634350307,3.16060948738789,-13.438977959265312
115,2025-05-18,-5.196920558259865,4.242176502305446,3.117745386258809,-13.51158650277854
116,2025-05-19,-3.893660013240824,5.656609227640403,7.193294072934366,-14.980614099416014
117,2025-05-20,-3.9434282492559722,5.393896589786071,6.628609066724727,-14.51546556523667
118,2025-05-21,-3.855612433132254,5.295198981984548,6.52297757155746,-14.234202437821969
119,2025-05-22,-3.8556124331322543,5.295198981984549,6.522977571557462,-14.23420243782197
120,2025-05-23,-3.8556124331322543,5.295198981984549,6.522977571557462,-14.23420243782197
121,2025-05-24,-3.8556124331322543,5.295198981984549,6.522977571557462,-14.23420243782197
122,2025-05-25,-3.8353971362979142,5.267150182622506,6.488217221642197,-14.159011494238024
123,2025-05-26,-3.9169887801141696,5.1490715703446615,6.175191497761367,-14.009169057989705
124,2025-05-27,-4.0763682894421285,4.906322988350363,5.540024767724582,-13.69276134660884
125,2025-05-28,-3.7478246378503774,4.58750437811002,5.243683943245261,-12.739333218946015
126,2025-05-29,-3.5319783824834157,4.478711719134397,5.246296587020002,-12.310253351986834
127,2025-05-30,-3.531978382483416,4.478711719134398,5.246296587020003,-12.310253351986836
128,2025-05-31,-3.531978382483417,4.478711719134397,5.246296587020001,-12.310253351986834
129,2025-06-01,-3.531978382483417,4.478711719134397,5.246296587020001,-12.310253351986834
130,2025-06-02,-3.5942732704078226,4.32650335623013,4.8856733078032315,-12.074219848618878
131,2025-06-03,-2.9891381978375957,4.726162644294805,6.274140584980222,-12.252416980655413
132,2025-06-04,-2.9891381978375957,4.7261626442948055,6.274140584980223,-12.252416980655415
133,2025-06-05,-2.9891381978375957,4.7261626442948055,6.274140584980223,-12.252416980655415
134,2025-06-06,-3.304885206610619,4.565650279925041,5.643789342042462,-12.2535597552637
135,2025-06-07,-3.304885206610618,4.565650279925041,5.643789342042463,-12.253559755263698
136,2025-06-08,-3.302085184948143,4.526605637226579,5.570061864015952,-12.174232233912239
137,2025-06-09,-5.52560378714565,5.954915401380781,6.146030399560679,-17.19723797385198
138,2025-06-10,-5.52560378714565,5.95491540138078,6.1460303995606775,-17.197237973851976
139,2025-06-11,-5.248641153002793,5.419330784449218,5.373247184517674,-15.87052949052326
140,2025-06-12,-4.336374241165758,5.619573948577094,6.677990698045346,-15.350739180376863
141,2025-06-13,-4.336374241165759,5.619573948577095,6.677990698045347,-15.350739180376864
142,2025-06-14,-5.462417570653314,5.502803940864618,5.323078153441338,-16.247913294747967
143,2025-06-15,-5.585391448165371,5.399833796924601,4.9982827938068475,-16.16906569013759
144,2025-06-16,-4.4574312028062355,6.510449679497456,8.303050169008777,-17.21791257462125
145,2025-06-17,-4.786812890126649,6.051540298355925,7.074206094650963,-16.647831874904263
146,2025-06-18,-4.722787673795658,5.80408904723176,6.653226858778591,-16.098802206369907
147,2025-06-19,-4.196239876033096,6.1771735899549585,7.911020360278623,-16.303500112344814
148,2025-06-20,-4.6135666895615,6.477618059607902,8.082564707269988,-17.309698086392988
149,2025-06-21,-4.613566689561501,6.477618059607902,8.082564707269988,-17.309698086392988
150,2025-06-22,-4.640441891278078,6.448294478678314,7.998215286931416,-17.27909906948757
151,2025-06-23,-4.899585021557046,6.4182051193106915,7.68009701229191,-17.479267055406
152,2025-06-24,-5.617000415966063,6.496370413530633,7.115885594553977,-18.349886426486105
153,2025-06-25,-5.559498977823056,5.716215772573018,5.644283936420059,-16.76328189206617
154,2025-06-26,-5.2727979933644935,5.893910037269014,6.279265679682773,-16.82486166641176
155,2025-06-27,-5.272797993364492,5.893910037269013,6.279265679682773,-16.824861666411756
156,2025-06-28,-5.272797993364493,5.893910037269013,6.279265679682772,-16.824861666411756
157,2025-06-29,-5.239905306993506,5.871567574463538,6.268367138955028,-16.74817775294204
158,2025-06-30,-5.591328294123255,5.5836873870345265,5.352698984464417,-16.535355572710927
