,Date,approve_mean,disapprove_mean,Issue,approve_std,disapprove_std,approve_CI_upper,approve_CI_lower,disapprove_CI_upper,disapprove_CI_lower
0,2025-01-28,39.00046385,52.99953615,healthcare,0.0,0.0,39.00046385,39.00046385,52.99953615,52.99953615
1,2025-01-29,39.00046385,52.99953615,healthcare,0.0,0.0,39.00046385,39.00046385,52.99953615,52.99953615
2,2025-01-30,39.00046385,52.99953615,healthcare,0.0,0.0,39.00046385,39.00046385,52.99953615,52.99953615
3,2025-01-31,39.00046385,52.99953615,healthcare,0.0,0.0,39.00046385,39.00046385,52.99953615,52.99953615
4,2025-02-01,39.00046385,52.99953615,healthcare,0.0,0.0,39.00046385,39.00046385,52.99953615,52.99953615
5,2025-02-02,39.00046385,52.99953615,healthcare,0.0,0.0,39.00046385,39.00046385,52.99953615,52.99953615
6,2025-02-03,39.00046385,52.99953615,healthcare,0.0,0.0,39.00046385,39.00046385,52.99953615,52.99953615
7,2025-02-04,39.078116543098716,49.493135885452936,healthcare,0.1153911837767312,5.210478364308472,39.30428326330111,38.85194982289632,59.70567347949754,39.28059829140833
8,2025-02-05,39.078063630799065,49.49552513551078,healthcare,0.11536965975488828,5.209506449068028,39.304188163918646,38.851939097679484,59.70615777568412,39.284892495337445
9,2025-02-06,39.07801685643853,49.49763722748897,healthcare,0.11535060900946652,5.208646214398487,39.30410405009709,38.85192966277997,59.706583807710004,39.28869064726794
10,2025-02-07,39.0779771325815,49.499430954624934,healthcare,0.11533441249902222,5.207914862448667,39.30403258107958,38.85192168408342,59.70694408502432,39.29191782422555
11,2025-02-08,39.07794545777972,49.50086122740635,healthcare,0.11532148637463635,5.207331184482617,39.303975571074005,38.851915344485434,59.707230348992276,39.29449210582042
12,2025-02-09,39.07792292497601,49.50187869410003,healthcare,0.1153122848168296,5.206915688980267,39.30393500321699,38.851910846735024,59.70743344450135,39.29632394369871
13,2025-02-10,39.07791073110355,49.502429307296815,healthcare,0.11530730315108371,5.206690742318507,39.30391304527967,38.85190841692743,59.70754316224109,39.29731545235254
14,2025-02-11,37.844636184768795,48.29375392440771,healthcare,1.7914852918977915,4.631465313707049,41.355947356888464,34.33332501264913,57.37142593927353,39.21608190954189
15,2025-02-12,37.8451231615676,48.293838726461175,healthcare,1.791309909502,4.6318397146812185,41.35609058419152,34.33415573894368,57.372244567236365,39.215432885685985
16,2025-02-13,37.84542611121057,48.293284086166395,healthcare,1.7912151310440874,4.632182305442747,41.35620776805698,34.33464445436416,57.37236140483418,39.21420676749861
17,2025-02-14,37.84552116837146,48.292012181961056,healthcare,1.7912114141032967,4.63248779477233,41.356295540013924,34.334746796729,57.37168825971482,39.21233610420729
18,2025-02-15,37.84538211966035,48.289937551733885,healthcare,1.791310159182917,4.632749991156149,41.35635003165887,34.33441420766183,57.370127534399934,39.20974756906784
19,2025-02-16,37.844980132562895,48.28696619844922,healthcare,1.7915237893619766,4.632961594499056,41.35636675971237,34.33359350541342,57.36757092366737,39.20636147323107
20,2025-02-17,37.84428343941781,48.28299454697563,healthcare,1.7918658383294281,4.633113936456805,41.35634048254349,34.33222639629213,57.36389786243097,39.20209123152029
21,2025-02-18,37.843256967031294,48.277908221136514,healthcare,1.7923510479632057,4.633196656234638,41.35626502103918,34.33024891302341,57.3589736673564,39.196842774916625
22,2025-02-19,37.84186190030799,48.27158060269434,healthcare,1.7929954767575162,4.633197294952463,41.35613303475272,34.327590765863256,57.352647300801166,39.19051390458752
23,2025-02-20,37.84005516546097,48.26387112470633,healthcare,1.7938166205373514,4.63310078670656,41.35593574171418,34.32417458920776,57.344748666651185,39.18299358276147
24,2025-02-21,37.83778881476342,48.25462323983497,healthcare,1.7948335470142462,4.632888817812522,41.35566256691134,34.3199150626155,57.33508532274752,39.17416115692242
25,2025-02-22,37.83500929016987,48.24366198893243,healthcare,1.7960670458066672,4.632539016755627,41.35530069995094,34.314717880388805,57.323438461773456,39.163885516091405
26,2025-02-23,37.83165653712078,48.23079107540936,healthcare,1.7975397955312735,4.63202392519206,41.35483453636208,34.30847853787948,57.309557968785796,39.15202418203292
27,2025-02-24,37.827662931977585,48.215789324983064,healthcare,1.7992765494020988,4.631309683623268,41.3542449688057,34.30108089514947,57.29315630488467,39.13842234508146
28,2025-02-25,37.82295197615383,48.1984063761999,healthcare,1.8013043403483167,4.6303543421891415,41.35350848323653,34.29239546907113,57.273900886890615,39.12291186550918
29,2025-02-26,37.8174366961842,48.178357401581366,healthcare,1.8036527058094984,4.629105674562548,41.352595999570816,34.28227739279759,57.25140452372396,39.10531027943877
30,2025-02-27,37.81101767038497,48.155316597998244,healthcare,1.8063539308199363,4.627498326941596,41.35147137479205,34.27056396597789,57.22521331880377,39.08541987719272
31,2025-02-28,37.803580577505286,48.12890910166726,healthcare,1.8094433053148848,4.6254500681981465,41.35008945592246,34.257071699088115,57.19479123533563,39.063026967998894
32,2025-03-01,37.79499312807974,48.09870086886329,healthcare,1.8129593870728908,4.62285681144563,41.348393526742605,34.24159272941687,57.159500219296724,39.037901518429855
33,2025-03-02,37.78510119097619,48.064185904565235,healthcare,1.8169442541874175,4.619585936118256,41.34631192918353,34.223890452768856,57.11857433935702,39.00979746977345
34,2025-03-03,37.77372385976108,48.02476999760968,healthcare,1.8214437185092947,4.61546722835785,41.343753548039295,34.20369417148286,57.071085765191064,38.9784542300283
35,2025-03-04,38.607238921990785,45.57500378933456,healthcare,1.4082101713170303,3.6820135140546344,41.36733085777217,35.8471469862094,52.79175027688164,38.358257301787475
