,Date,approve_mean,disapprove_mean,approve_CI_upper,approve_CI_lower,disapprove_CI_upper,disapprove_CI_lower
0,2024-01-01,37.95809983481682,48.90026805399286,42.958432050937546,32.957767618696096,52.80184060856069,44.99869549942503
1,2024-01-02,39.21373558208023,48.013687397500725,44.68589426909829,33.741576895062174,51.28602835535475,44.7413464396467
2,2024-01-03,39.213735582080226,48.013687397500725,44.685894269098284,33.74157689506217,51.28602835535475,44.7413464396467
3,2024-01-04,39.21373558208023,48.01368739750073,44.68589426909829,33.741576895062174,51.28602835535476,44.741346439646705
4,2024-01-05,39.213735582080226,48.013687397500725,44.685894269098284,33.74157689506217,51.28602835535475,44.7413464396467
5,2024-01-06,39.213735582080226,48.01368739750073,44.685894269098284,33.74157689506217,51.28602835535476,44.741346439646705
6,2024-01-07,39.213735582080226,48.01368739750073,44.685894269098284,33.74157689506217,51.28602835535476,44.741346439646705
7,2024-01-08,39.213735582080226,48.013687397500725,44.685894269098284,33.74157689506217,51.28602835535475,44.7413464396467
8,2024-01-09,40.46690087213605,46.06895959437194,46.30177313259586,34.63202861167624,52.36577909498813,39.77214009375575
9,2024-01-10,40.46690087213605,46.06895959437194,46.30177313259586,34.63202861167624,52.36577909498813,39.77214009375575
10,2024-01-11,40.46690087213606,46.06895959437195,46.30177313259587,34.63202861167625,52.365779094988135,39.77214009375576
11,2024-01-12,40.46690087213605,46.06895959437194,46.30177313259586,34.63202861167624,52.36577909498813,39.77214009375575
12,2024-01-13,40.46690087213605,46.06895959437194,46.30177313259586,34.63202861167624,52.36577909498813,39.77214009375575
13,2024-01-14,40.46690087213605,46.06895959437194,46.30177313259586,34.63202861167624,52.36577909498813,39.77214009375575
14,2024-01-15,40.46690087213605,46.06895959437194,46.30177313259586,34.63202861167624,52.36577909498813,39.77214009375575
15,2024-01-16,39.75378438764981,45.966359001133625,44.970467326543165,34.53710144875645,51.16067435460489,40.77204364766236
16,2024-01-17,39.753784387649816,45.96635900113363,44.97046732654317,34.53710144875646,51.1606743546049,40.772043647662365
17,2024-01-18,39.75378438764981,45.96635900113363,44.97046732654316,34.53710144875646,51.1606743546049,40.772043647662365
18,2024-01-19,39.75378438764981,45.96635900113363,44.970467326543165,34.53710144875645,51.1606743546049,40.772043647662365
19,2024-01-20,39.753784387649816,45.96635900113363,44.97046732654317,34.53710144875646,51.1606743546049,40.772043647662365
20,2024-01-21,39.75378438764981,45.96635900113363,44.970467326543165,34.53710144875645,51.1606743546049,40.772043647662365
21,2024-01-22,39.753784387649816,45.96635900113364,44.97046732654317,34.53710144875646,51.16067435460491,40.77204364766237
22,2024-01-23,40.11641529357325,46.721665517940274,44.500075002920006,35.73275558422649,51.071243024312,42.37208801156855
23,2024-01-24,40.116415293573255,46.721665517940274,44.50007500292001,35.732755584226496,51.071243024312,42.37208801156855
24,2024-01-25,40.11641529357324,46.721665517940274,44.50007500292,35.73275558422648,51.071243024312,42.37208801156855
25,2024-01-26,40.11641529357325,46.721665517940274,44.500075002920006,35.73275558422649,51.071243024312,42.37208801156855
26,2024-01-27,40.116415293573255,46.72166551794028,44.50007500292001,35.732755584226496,51.071243024312004,42.37208801156856
27,2024-01-28,40.11641529357325,46.721665517940274,44.500075002920006,35.73275558422649,51.071243024312,42.37208801156855
28,2024-01-29,40.11641529357325,46.721665517940274,44.500075002920006,35.73275558422649,51.071243024312,42.37208801156855
29,2024-01-30,38.2809861258603,48.52929762689165,46.57663304726947,29.98533920445114,55.08764229762547,41.970952956157824
30,2024-01-31,38.2809861258603,48.52929762689165,46.57663304726947,29.98533920445114,55.08764229762547,41.970952956157824
31,2024-02-01,38.2809861258603,48.52929762689165,46.57663304726947,29.98533920445114,55.08764229762547,41.970952956157824
32,2024-02-02,38.28098612586031,48.529297626891655,46.57663304726947,29.985339204451147,55.08764229762548,41.97095295615783
33,2024-02-03,38.2809861258603,48.529297626891655,46.57663304726947,29.985339204451137,55.08764229762548,41.97095295615783
34,2024-02-04,38.2809861258603,48.52929762689165,46.57663304726947,29.98533920445114,55.08764229762547,41.970952956157824
35,2024-02-05,38.2809861258603,48.52929762689164,46.57663304726947,29.98533920445114,55.087642297625464,41.97095295615782
36,2024-02-06,38.52409022574419,48.58466695976562,45.751181024755645,31.296999426732732,54.264132064392264,42.905201855138976
37,2024-02-07,38.524090225744196,48.58466695976563,45.75118102475565,31.296999426732736,54.26413206439227,42.90520185513898
38,2024-02-08,38.5240902257442,48.584666959765634,45.75118102475566,31.296999426732743,54.26413206439228,42.90520185513899
39,2024-02-09,38.5240902257442,48.584666959765634,45.75118102475566,31.296999426732743,54.26413206439228,42.90520185513899
40,2024-02-10,38.524090225744196,48.58466695976563,45.75118102475565,31.296999426732736,54.26413206439227,42.90520185513898
41,2024-02-11,38.524090225744196,48.584666959765634,45.75118102475565,31.296999426732736,54.26413206439228,42.90520185513899
42,2024-02-12,38.524090225744196,48.584666959765634,45.75118102475565,31.296999426732736,54.26413206439228,42.90520185513899
43,2024-02-13,39.55921795739588,47.241505652443536,46.51767704533351,32.600758869458254,53.66884498612717,40.8141663187599
44,2024-02-14,39.55921795739589,47.24150565244355,46.517677045333514,32.60075886945826,53.66884498612718,40.814166318759916
45,2024-02-15,40.728197320452786,52.208853679122676,47.26957733853112,34.18681730237445,64.12718419003829,40.29052316820705
46,2024-02-16,40.72819732045279,52.20885367912269,47.26957733853113,34.18681730237446,64.12718419003832,40.290523168207066
47,2024-02-17,40.72819732045277,52.208853679122676,47.26957733853111,34.186817302374436,64.12718419003829,40.29052316820705
