end_date,approve,disapprove,net,approve_std,disapprove_std,net_std,approve_lower_ci,approve_upper_ci,disapprove_lower_ci,disapprove_upper_ci,net_lower_ci,net_upper_ci,issue
2025-05-22,47.89614322846817,47.70183553750888,0.1943076909592937,2.2455425797385415,2.7540138968744854,3.9826899589301514,43.494879772180624,52.297406684755714,42.30396829963489,53.099702775382866,-7.611764628543803,8.00038001046239,immigration
2025-05-23,47.89614322846817,47.70183553750888,0.19430769095929376,2.2455425797385415,2.7540138968744854,3.9826899589301514,43.494879772180624,52.297406684755714,42.30396829963489,53.099702775382866,-7.611764628543803,8.00038001046239,immigration
2025-05-24,47.89614322846817,47.70183553750888,0.1943076909592937,2.2455425797385415,2.7540138968744854,3.9826899589301514,43.494879772180624,52.297406684755714,42.30396829963489,53.099702775382866,-7.611764628543803,8.00038001046239,immigration
2025-05-25,47.83847652255618,47.55787135068851,0.2806051718676715,2.167147555432211,2.6858626715195144,3.8242600578661214,43.590867313909044,52.08608573120331,42.29358051451026,52.822162186866755,-7.214944541549926,7.776154885285269,immigration
2025-05-26,47.791783947437665,47.69382151097992,0.09796243645773826,2.0620571007741226,2.5724407537455476,3.6653000934649964,43.750152029920386,51.833415864954944,42.65183763363865,52.7358053883212,-7.086025746733655,7.281950619649131,immigration
2025-05-27,47.12109719763341,49.61490690418945,-2.4938097065560445,2.0627824000953052,3.8044396246206684,5.229716139007195,43.07804369344661,51.16415070182021,42.15820523993294,57.07160856844597,-12.744053339010147,7.756433925898058,immigration
2025-05-28,47.12109719763341,49.61490690418945,-2.4938097065560445,2.0627824000953052,3.8044396246206684,5.229716139007195,43.07804369344661,51.16415070182021,42.15820523993294,57.07160856844597,-12.744053339010147,7.756433925898058,immigration
2025-05-29,48.04002916628481,48.724198156006,-0.6841689897211807,2.710684216245189,3.982960531137849,6.154190208865674,42.72708810244424,53.35297023012538,40.917595514975815,56.53080079703618,-12.746381799097902,11.37804381965554,immigration
2025-05-30,48.04002916628481,48.724198156006,-0.6841689897211807,2.710684216245189,3.982960531137849,6.154190208865674,42.72708810244424,53.35297023012538,40.917595514975815,56.53080079703618,-12.746381799097902,11.37804381965554,immigration
2025-05-31,48.04002916628481,48.72419815600599,-0.6841689897211807,2.710684216245189,3.982960531137849,6.154190208865674,42.72708810244424,53.35297023012538,40.91759551497581,56.53080079703617,-12.746381799097902,11.37804381965554,immigration
2025-06-01,48.04002916628481,48.72419815600599,-0.6841689897211809,2.710684216245189,3.982960531137849,6.154190208865674,42.72708810244424,53.35297023012538,40.91759551497581,56.53080079703617,-12.746381799097902,11.37804381965554,immigration
2025-06-02,48.09891213512723,48.16362240297626,-0.06471026784903429,2.5425263143681436,3.9604149158439914,5.963350114404506,43.11556055896567,53.08226371128879,40.40120916792203,55.926035638030484,-11.752876492081864,11.623455956383797,immigration
2025-06-03,48.09891213512723,48.163622402976266,-0.06471026784903436,2.5425263143681436,3.9604149158439914,5.963350114404506,43.11556055896567,53.08226371128879,40.40120916792204,55.92603563803049,-11.752876492081866,11.623455956383795,immigration
2025-06-04,48.09891213512723,48.163622402976266,-0.06471026784903455,2.5425263143681436,3.9604149158439914,5.963350114404506,43.11556055896567,53.08226371128879,40.40120916792204,55.92603563803049,-11.752876492081866,11.623455956383795,immigration
2025-06-05,48.098912135127236,48.163622402976266,-0.06471026784903462,2.542526314368144,3.960414915843992,5.963350114404506,43.115560558965676,53.082263711288796,40.40120916792204,55.92603563803049,-11.752876492081866,11.623455956383795,immigration
2025-06-06,48.356374780935106,48.68323789689089,-0.3268631159557775,2.317551710216484,3.6674909190408176,5.3312375296356915,43.8139734289108,52.89877613295941,41.49495569557089,55.87152009821089,-10.776088674041732,10.122362442130177,immigration
2025-06-07,48.356374780935106,48.68323789689089,-0.3268631159557774,2.317551710216484,3.6674909190408176,5.3312375296356915,43.8139734289108,52.89877613295941,41.49495569557089,55.87152009821089,-10.776088674041732,10.122362442130177,immigration
2025-06-08,48.0902153585825,48.65115422479189,-0.5609388662093872,2.418082404017462,3.531211756021718,5.189113388145281,43.35077384670827,52.829656870456724,41.72997918298932,55.57232926659446,-10.731601106974137,9.609723374555363,immigration
2025-06-09,47.582357870483115,49.068499682386935,-1.4861418119038248,2.47675101770023,3.479235611101518,5.342769111854216,42.72792587579067,52.43678986517556,42.24919788462796,55.88780148014591,-11.957969271138088,8.98568564733044,immigration
2025-06-10,46.850722621293784,48.943886622972876,-2.0931640016790887,3.3684478884865516,3.1430158879984935,5.309068270134038,40.248564759860145,53.45288048272742,42.78357548249583,55.104197763449925,-12.498937811141802,8.312609807783625,immigration
2025-06-11,46.46122700301234,47.76359900797614,-1.3023720049638023,3.322517666373359,4.3159971116197875,5.403668021126473,39.949092376920554,52.973361629104126,39.30424466920135,56.22295334675093,-11.893561326371689,9.288817316444085,immigration
2025-06-12,46.43943336296343,48.5249871537904,-2.0855537908269786,3.0689399956096617,4.411088021184338,5.331397529849504,40.42431097156849,52.45455575435837,39.879254632269095,57.1707196753117,-12.535092949332006,8.36398536767805,immigration
2025-06-13,46.43943336296343,48.524987153790406,-2.0855537908269786,3.0689399956096617,4.411088021184339,5.331397529849504,40.42431097156849,52.45455575435837,39.8792546322691,57.17071967531171,-12.535092949332006,8.36398536767805,immigration
2025-06-14,46.55717680727774,48.587293274557226,-2.030116467279479,2.95508387209551,4.217239010032306,5.094600744030819,40.765212417970545,52.34914119658494,40.321504814893906,56.853081734220545,-12.015533925579884,7.955300991020927,immigration
2025-06-15,46.46584943146271,48.684738575980184,-2.2188891445174743,2.8972565461116924,4.114281183130119,5.004790582189148,40.78722660108379,52.14447226184163,40.62074745704515,56.74872969491522,-12.028278685608205,7.5905003965732565,immigration
2025-06-16,46.150676278595164,49.14540041732264,-2.9947241387274794,2.6012933520759427,3.75132186213738,4.582686543154438,41.052141308526316,51.24921124866401,41.792809567533375,56.49799126711191,-11.976789763310176,5.987341485855218,immigration
2025-06-17,46.04428358939928,49.4718448755454,-3.4275612861461244,2.506572151051855,3.7508865555032553,4.600328644317846,41.13140217333764,50.957165005460915,42.12010722675902,56.82358252433178,-12.444205429009104,5.589082856716855,immigration
2025-06-18,46.24597416413709,49.42495302728032,-3.1789788631432305,2.5469795396300166,3.6410285349368015,4.48387459942765,41.253894266462254,51.23805406181192,42.288537098804184,56.56136895575645,-11.967373078021424,5.609415351734963,immigration
2025-06-19,46.24597416413709,49.424953027280324,-3.1789788631432305,2.5469795396300166,3.6410285349368015,4.48387459942765,41.253894266462254,51.23805406181192,42.28853709880419,56.56136895575646,-11.967373078021424,5.609415351734963,immigration
2025-06-20,46.245974164137095,49.424953027280324,-3.1789788631432305,2.546979539630017,3.641028534936802,4.48387459942765,41.25389426646226,51.23805406181193,42.28853709880419,56.56136895575646,-11.967373078021424,5.609415351734963,immigration
2025-06-21,46.245974164137095,49.424953027280324,-3.1789788631432305,2.5469795396300166,3.641028534936802,4.48387459942765,41.25389426646226,51.23805406181193,42.28853709880419,56.56136895575646,-11.967373078021424,5.609415351734963,immigration
2025-06-22,46.0431679463821,49.40218147611024,-3.3590135297281454,2.5990711257548393,3.5364783217066464,4.407730287073999,40.948988539902615,51.13734735286158,42.470683965565215,56.33367898665527,-11.998164892393183,5.280137832936893,immigration
2025-06-23,45.83286029455331,49.49453641970792,-3.6616761251546066,2.5319055193678337,3.334038171887519,4.206393872793098,40.870325476592356,50.79539511251427,42.95982160280838,56.02925123660746,-11.906208115829077,4.582855865519864,immigration
2025-06-24,45.480007500067806,50.11671271475926,-4.636705214691457,2.628036551624125,3.6813339189532517,4.956517248792832,40.32905585888452,50.63095914125109,42.90129823361089,57.33212719590763,-14.351479022325409,5.078068592942495,immigration
