end_date,approve,disapprove,net,approve_std,disapprove_std,net_std,approve_lower_ci,approve_upper_ci,disapprove_lower_ci,disapprove_upper_ci,net_lower_ci,net_upper_ci
2017-01-22,46.242736009305986,39.76820083528506,6.474535174020926,0.05858000360330385,3.3655217080262427,3.3069417044229388,46.12791920224351,46.35755281636846,33.17177828755362,46.36462338301649,-0.00707056664803396,12.956140914689886
2017-01-23,46.25449282601257,40.745352302539445,5.509140523473124,0.058060096219463654,3.616358918455204,3.558621366527881,46.140695037422425,46.36829061460272,33.65728882236724,47.83341578271165,-1.4657573549215224,12.484038401867771
2017-01-24,46.156306983888854,43.00380388134552,3.1525031025433328,3.0528266903861563,2.9149671147231557,4.147345496364905,40.17276667073199,52.13984729704572,37.29046833648813,48.717139426202905,-4.97629407033188,11.281300275418547
2017-01-25,44.783222928266746,41.95964743301156,2.823575495255182,4.280404167855309,3.213558613037394,4.7648209474219945,36.39363075927034,53.172815097263154,35.66107255145827,48.258222314564854,-6.515473561691927,12.162624552202292
2017-01-26,44.85954895566084,42.64225270436087,2.217296251299969,4.014624530034498,3.446616456796588,4.539959537589449,36.990884876793224,52.72821303452846,35.886884449039556,49.397620959682186,-6.681024442375351,11.115616944975288
2017-01-27,44.810115278539996,42.97111331447849,1.8390019640615058,3.850362707198962,3.534484252824074,4.596282377613035,37.26340437243003,52.35682618464996,36.0435241789433,49.89870245001367,-7.169711496060042,10.847715424183054
2017-01-28,45.18222253392457,43.213343330485,1.9688792034395737,3.7893799236619716,3.5017514182678733,4.83795568916171,37.75503788354711,52.609407184302036,36.34991055067997,50.076776110290034,-7.513513947317378,11.451272354196526
2017-01-29,45.357683287903605,43.416286068915014,1.9413972189885877,3.737202672278119,3.51206623183022,4.81088648187781,38.03276605023849,52.682600525568716,36.53263625452778,50.29993588330225,-7.48794028549192,11.370734723469095
2017-01-30,45.46579252669254,44.534610411183316,0.9311821155092248,3.34396013546533,3.881339860526651,4.847836130969165,38.911630661180496,52.01995439220458,36.92718428455108,52.14203653781555,-8.570576701190339,10.432940932208789
2017-01-31,45.48682421578023,45.46876731336017,0.018056902420067716,2.9544723682559844,3.638854959836811,4.518406871099885,39.696058373998504,51.27759005756196,38.33661159208002,52.60092303464032,-8.838020564935707,8.874134369775842
2017-02-01,45.484010707893454,45.822824036174055,-0.3388133282805976,2.7887715140509974,3.616475484931095,4.372188680820407,40.018018540353495,50.95000287543341,38.734532085709105,52.911115986639004,-8.908303142688593,8.230676486127399
2017-02-02,45.048244744967114,46.53102498541492,-1.4827802404478077,2.6369005348623875,3.3711910474669624,4.321236355949548,39.87991969663683,50.216569793297396,39.923490532379674,53.13855943845017,-9.952403498108922,6.986843017213307
2017-02-03,45.06027181063879,46.58669753058824,-1.5264257199494484,2.5643394612731614,3.2875845457687127,4.200907396542971,40.03416646654339,50.08637715473419,40.14303182088156,53.03036324029492,-9.760204217173671,6.707352777274774
2017-02-04,45.09329000361559,46.71164087963682,-1.6183508760212304,2.583955966290434,3.1008132257726873,4.311294754653795,40.028736309686344,50.15784369754484,40.63404695712235,52.789234802151284,-10.068488595142668,6.831786843100208
2017-02-05,44.978609856511966,47.168176716399195,-2.1895668598872264,2.50416371646736,3.1526591386121954,4.46052604835946,40.07044897223594,49.886770740787995,40.988964804719295,53.347388628079095,-10.932197914671768,6.553064194897316
2017-02-06,44.93502367987198,47.7491758035527,-2.814152123680716,2.379866208259274,3.1171658581440567,4.445271813753577,40.27048591168381,49.59956144806016,41.639530721590354,53.85882088551505,-11.526884878637727,5.898580631276296
