end_date,dem,rep,net,dem_std,rep_std,net_std,dem_lower_ci,dem_upper_ci,rep_lower_ci,rep_upper_ci,net_lower_ci,net_upper_ci
2022-11-11,46.80320965239777,44.46907245670421,-2.3341371956935575,0,0,0,46.80320965239777,46.80320965239777,44.46907245670421,44.46907245670421,-2.3341371956935575,-2.3341371956935575
2022-11-12,47.322388447243654,44.46907245670421,-2.8533159905394445,0.4996320384325442,0,0.4996320384325442,46.34310965191587,48.30166724257144,44.46907245670421,44.46907245670421,-3.832594785867231,-1.874037195211658
2022-11-13,47.495108714081496,44.46907245670421,-3.026036257377287,0.4617085120775923,0,0.4617085120775923,46.590160030409415,48.40005739775358,44.46907245670421,44.46907245670421,-3.930984941049368,-2.121087573705206
2022-11-14,47.58121509670702,44.46907245670421,-3.112142640002808,0.4155875033424565,0,0.4155875033424565,46.76666359015581,48.39576660325823,44.46907245670421,44.46907245670421,-3.9266941465540226,-2.2975911334515935
2022-11-15,47.400861782064396,44.46907245670421,-2.9317893253601794,0.49037135068392124,0,0.49037135068392124,46.43973393472391,48.36198962940488,44.46907245670421,44.46907245670421,-3.892917172700665,-1.9706614780196938
2022-11-16,47.281213554912675,44.26887535003874,-3.012338204873935,0.4995159373788051,0.40014775414619475,0.46716635187810246,46.302162317650215,48.260264792175136,43.4845857519122,45.05316494816528,-3.9279842545550157,-2.096692155192854
2022-11-17,47.19625070941049,44.12671431473954,-3.0695363946709593,0.48842582294043896,0.4744987298140752,0.4411204111360044,46.23893609644723,48.15356532237375,43.19669680430395,45.05673182517513,-3.934132400497528,-2.2049403888443906
2022-11-18,47.132962905156475,44.02082026515367,-3.1121426400028076,0.4701234359758734,0.4973149548532376,0.4155875033424565,46.21152097064376,48.05440483966919,43.046082953641324,44.99555757666601,-3.926694146554022,-2.297591133451593
2022-11-19,46.834058721419936,43.74806110518797,-3.0859976162319622,0.5691722444949306,0.534559513015289,0.35036375904541434,45.71848112220987,47.94963632063,42.70032445967801,44.795797750697936,-3.7727105839609743,-2.39928464850295
2022-11-20,46.71503855014202,43.81338853601878,-2.9016500141232444,0.623870795547018,0.5529396578566709,0.6263184309377094,45.492251790869865,47.93782530941417,42.729626806619706,44.89715026541785,-4.129234138761155,-1.674065889485334
2022-11-21,46.61583322773359,43.869161507037056,-2.7466717206965297,0.649916569879618,0.5619314686077547,0.7528588489454758,45.34199675076954,47.88966970469764,42.76777582856586,44.97054718550825,-4.222275064629662,-1.271068376763397
