end_date,dem,rep,net,dem_std,rep_std,net_std,dem_lower_ci,dem_upper_ci,rep_lower_ci,rep_upper_ci,net_lower_ci,net_upper_ci
2019-08-20,46.68790562934947,40.69252887280302,-5.995376756546453,1.0889510633456132,0.7647046376231593,1.256303301599276,44.55356154519207,48.82224971350688,39.193707783061626,42.19134996254441,-8.457731227681034,-3.5330222854118727
2019-08-21,46.67471116933722,40.65421686471365,-6.020494304623566,1.0295052419738295,0.6995821141144507,1.183391704262673,44.65688089506852,48.692541443605926,39.28303592104933,42.025397808377974,-8.339942044978404,-3.7010465642687267
2019-08-22,46.67110416475362,40.65169623503828,-6.0194079297153396,1.0058020653075765,0.682673518099342,1.1535564403055731,44.69973211675077,48.64247621275647,39.31365613956357,41.98973633051299,-8.280378552714263,-3.758437306716416
2019-08-23,46.66700734776799,40.649382142413494,-6.017625205354501,0.9821924915978363,0.6658319680131918,1.1240314213504865,44.74191006423624,48.59210463129975,39.34435148510764,41.95441279971935,-8.220726791201454,-3.814523619507548
2019-08-24,46.71647436991902,40.64725990649399,-6.069214463425026,0.9761926393613795,0.6490801795285961,1.111149521822815,44.803136796770715,48.629811943067324,39.37506275461794,41.91945705837004,-8.247067526197743,-3.891361400652309
2019-08-25,46.909855470086235,40.489726138799924,-6.420129331286307,0.9707942540146361,0.7035915719588924,1.2812878676201414,45.00709873221755,48.81261220795492,39.110686657760496,41.86876561983935,-8.931453551821784,-3.90880511075083
2019-08-26,46.94261077087971,40.49599164019194,-6.4466191306877745,0.9541582915573744,0.6868644781256498,1.249752306084148,45.07246051942726,48.81276102233216,39.14973726306567,41.84224601731821,-8.896133650612704,-3.9971046107628445
2019-08-27,47.047878499432315,40.407956133024385,-6.639922366407932,0.9997089047351643,0.6962400193876024,1.380268443425629,45.088449046151396,49.007307952713234,39.043325695024684,41.772586571024085,-9.345248515522165,-3.934596217293699
2019-08-28,47.02274863776757,40.41724226509702,-6.60550637267054,0.9820446474961574,0.6813440718025277,1.3556218868628769,45.0979411286751,48.94755614686004,39.08180788436407,41.75267664582998,-9.262525270921778,-3.9484874744193013
2019-08-29,46.998313822481464,40.47963635921772,-6.518677463263744,0.964003290328548,0.7182684907723451,1.3765387927449697,45.10886737343751,48.887760271525416,39.071830117303925,41.88744260113152,-9.216693497043885,-3.8206614294836037
2019-08-30,46.974549512648494,40.5397041377572,-6.434845374891294,0.9455982666811474,0.7468804740563807,1.3909945052023898,45.12117690995345,48.82792211534354,39.07581840860669,42.0035898669077,-9.161194605087978,-3.7084961446946103
2019-08-31,46.95146328840846,40.540767763364045,-6.410695525044418,0.9268631212291653,0.7263524239072844,1.3583750053118637,45.1348115707993,48.768115006017624,39.117117012505766,41.964418514222324,-9.07311053545567,-3.7482805146331653
2019-09-01,46.85065360395629,40.39833774698531,-6.452315856970976,0.9035617958219396,0.7359478978620179,1.2690547241373304,45.079672484145284,48.62163472376729,38.95587986717576,41.840795626794865,-8.939663116280144,-3.9649685976618088
2019-09-02,46.781833289739346,40.407710335521934,-6.374122954217414,0.9313805250517693,0.7178201064244775,1.2863147222740692,44.95632746063788,48.60733911884081,39.00078292692996,41.81463774411391,-8.89529980987459,-3.852946098560239
2019-09-03,46.73106902551963,40.695010625822526,-6.036058399697105,0.857197854665127,1.1009466365244496,1.5118245621009636,45.05096123037598,48.41117682066328,38.5371552182346,42.85286603341045,-8.999234541414994,-3.0728822579792165
2019-09-04,46.776324158592324,40.69186821648721,-6.084455942105121,0.8523596988187011,1.0758922552787968,1.488033637942387,45.10569914890767,48.44694916827698,38.583119396140766,42.80061703683365,-9.0010018724722,-3.1679100117380425
2019-09-05,46.81925115751063,40.63356645904128,-6.185684698469345,0.8453918337678179,1.0784442592647459,1.508031615119291,45.162283163325704,48.47621915169555,38.519815710882384,42.74731720720018,-9.141426664103156,-3.2299427328355343
2019-09-06,46.859984011276545,40.57776892963607,-6.282215081640469,0.8365861644322535,1.0773941102572906,1.520069280321122,45.22027512898933,48.49969289356376,38.466076473531785,42.68946138574036,-9.261550871069868,-3.3028792922110704
2019-09-07,46.8986393853289,40.58298638327098,-6.31565300205792,0.8261911975221492,1.0496642277825743,1.4851885399146967,45.27930463818549,48.51797413247231,38.52564449681713,42.640328269724826,-9.226622540290727,-3.4046834638251147
2019-09-08,46.93535594013452,40.58762564633939,-6.347730293795126,0.8144084723486591,1.0220996002505836,1.450097809265654,45.33911533433115,48.531596545937894,38.584310429848244,42.590940862830536,-9.189921999955807,-3.5055385876344447
2019-09-09,46.908284325032085,40.59176406232347,-6.316520262708612,0.7964514840234137,0.9947022237766693,1.4135804675835104,45.34723941634619,48.46932923371798,38.6421477037212,42.54138042092574,-9.087137979172292,-3.5459025462449314
2019-09-10,47.16302946377879,40.53399598704144,-6.629033476737351,1.0792325761596846,0.8886893711657983,1.514317740682462,45.04773361450581,49.278325313051774,38.792164819556476,42.27582715452641,-9.597096248474976,-3.660970704999725
2019-09-11,47.12898142516429,40.53972648780132,-6.5892549373629725,1.0624424760805786,0.8667708075802132,1.4858717990246195,45.046594172046355,49.21136867828223,38.8408557049441,42.23859727065854,-9.501563663451227,-3.676946211274718
2019-09-12,47.09613239220152,40.545136296767545,-6.550996095433969,1.0447314418308098,0.8448819346291973,1.4565963139762,45.04845876621313,49.143806018189906,38.88916770489432,42.20110488864077,-9.40592487082732,-3.696067320040617
2019-09-13,47.06445479179317,40.611418782970475,-6.453036008822691,1.0261886477292317,0.8627095088516237,1.4733227344651247,45.05312504224387,49.075784541342465,38.92050814562129,42.30232942031966,-9.340748568374336,-3.5653234492710464
2019-09-14,46.971183259702606,40.67416076875279,-6.2970224909498125,1.0674020006771519,0.8741888265667482,1.5628159862191116,44.87907533837539,49.063291181029825,38.96075066868197,42.387570868823616,-9.360141823939271,-3.233903157960354
2019-09-15,46.78618659048246,40.537605110667855,-6.248581479814607,1.0163493625906868,0.9079598982773044,1.4942135026102417,44.79414183980471,48.77823134116021,38.758003710044335,42.317206511291374,-9.177239944930681,-3.3199230146985337
2019-09-16,46.72003862469209,40.593053579154144,-6.1269850455379435,1.0327544337140102,0.919018380609364,1.5512706939688727,44.69583993461263,48.744237314771546,38.79177755315979,42.3943296051485,-9.167475605716934,-3.086494485358953
2019-09-17,46.76601814515953,40.721490132759385,-6.0445280124001455,0.9614494216474294,0.9084483980288044,1.4345898330017428,44.88157727873057,48.65045901158849,38.940931272622926,42.502048992895844,-8.85632408508356,-3.2327319397167296
2019-09-18,46.756938591555425,40.71216801308831,-6.044770578467112,0.9386420549317122,0.8857758254705492,1.395894835328562,44.91720016388927,48.59667701922158,38.976047395166034,42.448288631010584,-8.780724455711095,-3.3088167012231304
