end_date,avg_haley_stevens_dem,avg_mallory_ann_mc_morrow_dem,avg_abdul_el_sayed_dem,sd_haley_stevens_dem,sd_mallory_ann_mc_morrow_dem,sd_abdul_el_sayed_dem,upper_ci_haley_stevens_dem,upper_ci_mallory_ann_mc_morrow_dem,upper_ci_abdul_el_sayed_dem,lower_ci_haley_stevens_dem,lower_ci_mallory_ann_mc_morrow_dem,lower_ci_abdul_el_sayed_dem
2025-09-16,24.35405817067831,11.52697897133548,21.54395503517234,0.9519459881144469,2.151407785871263,1.660635558415837,26.219872307382627,15.743738231643155,24.798800729667377,22.488244033973995,7.310219711027804,18.2891093406773
2025-09-17,24.35405817067831,11.52697897133548,21.54395503517234,0.951945988114447,2.151407785871263,1.660635558415837,26.219872307382627,15.743738231643155,24.798800729667377,22.488244033973995,7.310219711027804,18.2891093406773
2025-09-18,24.35405817067831,11.526978971335478,21.54395503517234,0.9519459881144475,2.151407785871262,1.6606355584158363,26.219872307382627,15.743738231643151,24.798800729667377,22.488244033973995,7.310219711027804,18.2891093406773
2025-09-19,24.354058170678314,11.52697897133548,21.543955035172342,0.9519459881144465,2.151407785871262,1.6606355584158363,26.21987230738263,15.743738231643153,24.79880072966738,22.488244033974,7.3102197110278055,18.289109340677303
2025-09-20,24.35405817067831,11.52697897133548,21.54395503517234,0.951945988114447,2.151407785871263,1.6606355584158372,26.219872307382627,15.743738231643155,24.79880072966738,22.488244033973995,7.310219711027804,18.289109340677296
2025-09-21,24.35405817067831,11.52697897133548,21.54395503517234,0.9519459881144471,2.151407785871263,1.660635558415837,26.219872307382627,15.743738231643155,24.798800729667377,22.488244033973995,7.310219711027804,18.2891093406773
2025-09-22,24.354058170678314,11.52697897133548,21.54395503517234,0.9519459881144471,2.151407785871263,1.6606355584158372,26.21987230738263,15.743738231643155,24.79880072966738,22.488244033974,7.310219711027804,18.289109340677296
2025-09-23,24.354058170678314,11.52697897133548,21.543955035172342,0.9519459881144475,2.151407785871262,1.6606355584158363,26.21987230738263,15.743738231643153,24.79880072966738,22.488244033974,7.3102197110278055,18.289109340677303
2025-09-24,24.354058170678314,11.52697897133548,21.543955035172342,0.9519459881144473,2.151407785871262,1.6606355584158363,26.21987230738263,15.743738231643153,24.79880072966738,22.488244033974,7.3102197110278055,18.289109340677303
2025-09-25,24.354058170678314,11.52697897133548,21.543955035172342,0.9519459881144465,2.151407785871262,1.6606355584158363,26.21987230738263,15.743738231643153,24.79880072966738,22.488244033974,7.3102197110278055,18.289109340677303
2025-09-26,24.354058170678314,11.526978971335481,21.543955035172342,0.9519459881144469,2.151407785871263,1.660635558415837,26.21987230738263,15.743738231643157,24.798800729667384,22.488244033974,7.3102197110278055,18.2891093406773
2025-09-27,24.35405817067831,11.52697897133548,21.54395503517234,0.9519459881144471,2.151407785871263,1.660635558415837,26.219872307382627,15.743738231643155,24.798800729667377,22.488244033973995,7.310219711027804,18.2891093406773
2025-09-28,24.354058170678314,11.526978971335481,21.543955035172342,0.9519459881144473,2.151407785871264,1.6606355584158379,26.21987230738263,15.743738231643158,24.798800729667384,22.488244033974,7.310219711027804,18.2891093406773
2025-09-29,24.354058170678314,11.52697897133548,21.543955035172342,0.9519459881144475,2.151407785871262,1.6606355584158363,26.21987230738263,15.743738231643153,24.79880072966738,22.488244033974,7.3102197110278055,18.289109340677303
2025-09-30,24.354058170678314,11.52697897133548,21.543955035172342,0.9519459881144465,2.1514077858712626,1.6606355584158365,26.21987230738263,15.743738231643153,24.79880072966738,22.488244033974,7.310219711027805,18.289109340677303
2025-10-01,24.354058170678314,11.52697897133548,21.543955035172342,0.9519459881144465,2.151407785871262,1.6606355584158363,26.21987230738263,15.743738231643153,24.79880072966738,22.488244033974,7.3102197110278055,18.289109340677303
2025-10-02,24.354058170678314,11.52697897133548,21.54395503517234,0.9519459881144473,2.151407785871264,1.6606355584158377,26.21987230738263,15.743738231643157,24.79880072966738,22.488244033974,7.310219711027802,18.289109340677296
2025-10-03,24.354058170678314,11.526978971335481,21.543955035172342,0.9519459881144474,2.1514077858712644,1.660635558415838,26.21987230738263,15.74373823164316,24.798800729667384,22.488244033974,7.310219711027803,18.2891093406773
2025-10-04,24.354058170678314,11.52697897133548,21.543955035172342,0.9519459881144474,2.151407785871262,1.6606355584158363,26.21987230738263,15.743738231643153,24.79880072966738,22.488244033974,7.3102197110278055,18.289109340677303
2025-10-05,24.354058170678314,11.52697897133548,21.543955035172342,0.9519459881144465,2.151407785871262,1.6606355584158363,26.21987230738263,15.743738231643153,24.79880072966738,22.488244033974,7.3102197110278055,18.289109340677303
2025-10-06,24.354058170678314,11.52697897133548,21.543955035172342,0.9519459881144465,2.151407785871262,1.6606355584158363,26.21987230738263,15.743738231643153,24.79880072966738,22.488244033974,7.3102197110278055,18.289109340677303
2025-10-07,24.354058170678314,11.52697897133548,21.54395503517234,0.9519459881144473,2.151407785871264,1.6606355584158377,26.21987230738263,15.743738231643157,24.79880072966738,22.488244033974,7.310219711027802,18.289109340677296
2025-10-08,24.354058170678314,11.526978971335481,21.543955035172342,0.9519459881144474,2.151407785871264,1.6606355584158379,26.21987230738263,15.743738231643158,24.798800729667384,22.488244033974,7.310219711027804,18.2891093406773
2025-10-09,24.354058170678314,11.52697897133548,21.543955035172342,0.9519459881144475,2.1514077858712626,1.6606355584158365,26.21987230738263,15.743738231643153,24.79880072966738,22.488244033974,7.310219711027805,18.289109340677303
2025-10-10,24.354058170678314,11.52697897133548,21.543955035172342,0.9519459881144465,2.1514077858712626,1.6606355584158365,26.21987230738263,15.743738231643153,24.79880072966738,22.488244033974,7.310219711027805,18.289109340677303
2025-10-11,24.354058170678314,11.52697897133548,21.543955035172342,0.9519459881144465,2.151407785871262,1.6606355584158363,26.21987230738263,15.743738231643153,24.79880072966738,22.488244033974,7.3102197110278055,18.289109340677303
2025-10-12,24.354058170678314,11.52697897133548,21.543955035172342,0.9519459881144465,2.151407785871262,1.6606355584158363,26.21987230738263,15.743738231643153,24.79880072966738,22.488244033974,7.3102197110278055,18.289109340677303
2025-10-13,24.354058170678314,11.526978971335481,21.543955035172342,0.9519459881144474,2.151407785871264,1.6606355584158379,26.21987230738263,15.743738231643158,24.798800729667384,22.488244033974,7.310219711027804,18.2891093406773
2025-10-14,24.354058170678314,11.52697897133548,21.543955035172342,0.9519459881144473,2.151407785871262,1.6606355584158363,26.21987230738263,15.743738231643153,24.79880072966738,22.488244033974,7.3102197110278055,18.289109340677303
2025-10-15,24.354058170678314,11.52697897133548,21.543955035172342,0.9519459881144474,2.151407785871262,1.6606355584158363,26.21987230738263,15.743738231643153,24.79880072966738,22.488244033974,7.3102197110278055,18.289109340677303
2025-10-16,24.354058170678314,11.52697897133548,21.543955035172342,0.9519459881144466,2.1514077858712626,1.6606355584158365,26.21987230738263,15.743738231643153,24.79880072966738,22.488244033974,7.310219711027805,18.289109340677303
2025-10-17,24.354058170678314,11.52697897133548,21.543955035172342,0.9519459881144465,2.151407785871262,1.6606355584158363,26.21987230738263,15.743738231643153,24.79880072966738,22.488244033974,7.3102197110278055,18.289109340677303
2025-10-18,24.354058170678314,11.526978971335481,21.543955035172342,0.9519459881144475,2.1514077858712644,1.660635558415838,26.21987230738263,15.74373823164316,24.798800729667384,22.488244033974,7.310219711027803,18.2891093406773
2025-10-19,24.354058170678314,11.526978971335481,21.543955035172342,0.9519459881144474,2.151407785871264,1.6606355584158379,26.21987230738263,15.743738231643158,24.798800729667384,22.488244033974,7.310219711027804,18.2891093406773
2025-10-20,24.35405817067831,11.526978971335478,21.54395503517234,0.9519459881144475,2.151407785871262,1.660635558415836,26.219872307382627,15.743738231643151,24.798800729667377,22.488244033973995,7.310219711027804,18.2891093406773
2025-10-21,24.354058170678314,11.526978971335481,21.543955035172345,0.9519459881144465,2.151407785871262,1.660635558415836,26.21987230738263,15.743738231643155,24.798800729667384,22.488244033974,7.310219711027807,18.289109340677307
2025-10-22,24.354058170678314,11.52697897133548,21.543955035172342,0.9519459881144464,2.151407785871262,1.6606355584158363,26.21987230738263,15.743738231643153,24.79880072966738,22.488244033974,7.3102197110278055,18.289109340677303
2025-10-23,24.354058170678314,11.526978971335481,21.543955035172342,0.9519459881144474,2.151407785871264,1.6606355584158379,26.21987230738263,15.743738231643158,24.798800729667384,22.488244033974,7.310219711027804,18.2891093406773
2025-10-24,24.354058170678314,11.526978971335481,21.543955035172342,0.9519459881144473,2.151407785871264,1.6606355584158379,26.21987230738263,15.743738231643158,24.798800729667384,22.488244033974,7.310219711027804,18.2891093406773
2025-10-25,26.09742061650912,24.951975568305723,20.002885139647425,0.004112371613506492,0.028302859096046986,0.004716112737488423,26.10548086487159,25.007449172133974,20.012128720612903,26.089360368146647,24.896501964477473,19.993641558681947
2025-10-26,26.097420616509122,24.951975568305727,20.002885139647425,0.004112371613506493,0.028302859096046993,0.004716112737488424,26.105480864871595,25.007449172133978,20.012128720612903,26.08936036814665,24.896501964477476,19.993641558681947
2025-10-27,26.09742061650912,24.951975568305723,20.002885139647425,0.004112371613506494,0.028302859096046996,0.004716112737488426,26.10548086487159,25.007449172133974,20.012128720612903,26.089360368146647,24.896501964477473,19.993641558681947
2025-10-28,26.09742061650912,24.951975568305723,20.002885139647425,0.004112371613506492,0.028302859096046976,0.004716112737488423,26.10548086487159,25.007449172133974,20.012128720612903,26.089360368146647,24.896501964477473,19.993641558681947
2025-10-29,26.09742061650912,24.951975568305723,20.002885139647425,0.004112371613506491,0.028302859096046976,0.004716112737488423,26.10548086487159,25.007449172133974,20.012128720612903,26.089360368146647,24.896501964477473,19.993641558681947
2025-10-30,26.097420616509122,24.951975568305727,20.002885139647425,0.004112371613506492,0.028302859096046983,0.004716112737488423,26.105480864871595,25.007449172133978,20.012128720612903,26.08936036814665,24.896501964477476,19.993641558681947
2025-10-31,26.09742061650912,24.951975568305723,20.002885139647425,0.004112371613506492,0.028302859096046986,0.004716112737488424,26.10548086487159,25.007449172133974,20.012128720612903,26.089360368146647,24.896501964477473,19.993641558681947
2025-11-01,26.09742061650912,24.951975568305723,20.002885139647425,0.004112371613506494,0.028302859096046996,0.004716112737488425,26.10548086487159,25.007449172133974,20.012128720612903,26.089360368146647,24.896501964477473,19.993641558681947
2025-11-02,26.097420616509122,24.951975568305727,20.002885139647425,0.004112371613506494,0.028302859096047,0.004716112737488426,26.105480864871595,25.007449172133978,20.012128720612903,26.08936036814665,24.896501964477476,19.993641558681947
2025-11-03,26.097420616509122,24.951975568305727,20.002885139647425,0.004112371613506492,0.028302859096046976,0.004716112737488423,26.105480864871595,25.007449172133978,20.012128720612903,26.08936036814665,24.896501964477476,19.993641558681947
2025-11-04,26.09742061650912,24.951975568305723,20.002885139647425,0.004112371613506492,0.02830285909604698,0.0047161127374884225,26.10548086487159,25.007449172133974,20.012128720612903,26.089360368146647,24.896501964477473,19.993641558681947
2025-11-05,26.097420616509122,24.951975568305727,20.002885139647425,0.004112371613506493,0.02830285909604699,0.004716112737488424,26.105480864871595,25.007449172133978,20.012128720612903,26.08936036814665,24.896501964477476,19.993641558681947
2025-11-06,26.097420616509122,24.951975568305727,20.002885139647425,0.004112371613506493,0.028302859096046993,0.004716112737488424,26.105480864871595,25.007449172133978,20.012128720612903,26.08936036814665,24.896501964477476,19.993641558681947
2025-11-07,26.097420616509122,24.951975568305727,20.002885139647425,0.004112371613506495,0.028302859096047,0.004716112737488426,26.105480864871595,25.007449172133978,20.012128720612903,26.08936036814665,24.896501964477476,19.993641558681947
2025-11-08,26.09742061650912,24.951975568305723,20.002885139647425,0.0041123716135064905,0.028302859096046976,0.004716112737488423,26.10548086487159,25.007449172133974,20.012128720612903,26.089360368146647,24.896501964477473,19.993641558681947
2025-11-09,26.09742061650912,24.951975568305723,20.002885139647425,0.004112371613506491,0.02830285909604698,0.004716112737488424,26.10548086487159,25.007449172133974,20.012128720612903,26.089360368146647,24.896501964477473,19.993641558681947
2025-11-10,26.09742061650912,24.951975568305723,20.002885139647425,0.004112371613506492,0.02830285909604699,0.004716112737488424,26.10548086487159,25.007449172133974,20.012128720612903,26.089360368146647,24.896501964477473,19.993641558681947
2025-11-11,26.09742061650912,24.951975568305723,20.002885139647425,0.004112371613506493,0.028302859096046993,0.004716112737488424,26.10548086487159,25.007449172133974,20.012128720612903,26.089360368146647,24.896501964477473,19.993641558681947
2025-11-12,26.09742061650912,24.951975568305723,20.002885139647425,0.004112371613506494,0.028302859096046996,0.004716112737488426,26.10548086487159,25.007449172133974,20.012128720612903,26.089360368146647,24.896501964477473,19.993641558681947
2025-11-13,26.09742061650912,24.951975568305723,20.002885139647425,0.004112371613506491,0.028302859096046976,0.004716112737488423,26.10548086487159,25.007449172133974,20.012128720612903,26.089360368146647,24.896501964477473,19.993641558681947
2025-11-14,26.09742061650912,24.951975568305723,20.002885139647425,0.004112371613506492,0.02830285909604698,0.004716112737488424,26.10548086487159,25.007449172133974,20.012128720612903,26.089360368146647,24.896501964477473,19.993641558681947
2025-11-15,26.09742061650912,24.951975568305723,20.002885139647425,0.004112371613506492,0.028302859096046986,0.004716112737488423,26.10548086487159,25.007449172133974,20.012128720612903,26.089360368146647,24.896501964477473,19.993641558681947
2025-11-16,26.09742061650912,24.951975568305723,20.002885139647425,0.004112371613506494,0.028302859096046993,0.004716112737488425,26.10548086487159,25.007449172133974,20.012128720612903,26.089360368146647,24.896501964477473,19.993641558681947
2025-11-17,26.09742061650912,24.951975568305723,20.002885139647425,0.004112371613506495,0.028302859096047,0.004716112737488426,26.10548086487159,25.007449172133974,20.012128720612903,26.089360368146647,24.896501964477473,19.993641558681947
2025-11-18,26.097420616509122,24.951975568305727,20.002885139647425,0.004112371613506492,0.028302859096046976,0.004716112737488423,26.105480864871595,25.007449172133978,20.012128720612903,26.08936036814665,24.896501964477476,19.993641558681947
2025-11-19,26.09742061650912,24.951975568305723,20.002885139647425,0.004112371613506492,0.028302859096046983,0.004716112737488424,26.10548086487159,25.007449172133974,20.012128720612903,26.089360368146647,24.896501964477473,19.993641558681947
2025-11-20,26.09742061650912,24.951975568305723,20.002885139647425,0.004112371613506492,0.028302859096046986,0.004716112737488425,26.10548086487159,25.007449172133974,20.012128720612903,26.089360368146647,24.896501964477473,19.993641558681947
2025-11-21,27.089547987218985,24.017471080014328,16.219380614738018,0.23079005779271428,0.21748045484380654,0.8801173937010316,27.541896500492705,24.443732771508188,17.94441070639204,26.637199473945266,23.59120938852047,14.494350523083996
2025-11-22,27.089547987218985,24.01747108001433,16.219380614738018,0.23079005779271433,0.21748045484380663,0.8801173937010318,27.541896500492705,24.44373277150819,17.94441070639204,26.637199473945266,23.591209388520472,14.494350523083996
2025-11-23,27.089547987218985,24.01747108001433,16.219380614738018,0.2307900577927143,0.21748045484380657,0.8801173937010316,27.541896500492705,24.44373277150819,17.94441070639204,26.637199473945266,23.591209388520472,14.494350523083996
2025-11-24,27.089547987218985,24.01747108001433,16.219380614738018,0.2307900577927143,0.21748045484380657,0.8801173937010317,27.541896500492705,24.44373277150819,17.94441070639204,26.637199473945266,23.591209388520472,14.494350523083996
2025-11-25,27.089547987218985,24.01747108001433,16.219380614738018,0.23079005779271428,0.21748045484380654,0.8801173937010316,27.541896500492705,24.44373277150819,17.94441070639204,26.637199473945266,23.591209388520472,14.494350523083996
2025-11-26,27.089547987218985,24.01747108001433,16.219380614738018,0.23079005779271433,0.2174804548438066,0.8801173937010318,27.541896500492705,24.44373277150819,17.94441070639204,26.637199473945266,23.591209388520472,14.494350523083996
